"scen_type","type_id","agents","lower_cost","lower_date","solution_cost","solution_date"
"even","14","107","42779","2022-11-29","56772","2022-11-29"
"even","14","108","43088","2022-11-29","57959","2022-11-29"
"even","14","109","43514","2022-11-29","58236","2022-11-29"
"even","14","110","44126","2022-11-29","59028","2022-11-29"
"even","14","111","44893","2022-11-29","61225","2022-11-29"
"even","14","112","45196","2022-11-29","61717","2022-11-29"
"even","14","113","45210","2022-11-29","63904","2022-11-29"
"even","14","114","45377","2022-11-29","62471","2022-11-29"
"even","14","115","45716","2022-11-29","62762","2022-11-29"
"even","14","116","46158","2022-11-29","63637","2022-11-29"
"even","14","117","46695","2022-11-29","62508","2022-11-29"
"even","14","118","47375","2022-11-29","65364","2022-11-29"
"even","14","119","47877","2022-11-29","68346","2022-11-29"
"even","14","120","47932","2022-11-29","64931","2022-11-29"
"even","14","121","47934","2022-11-29","70094","2022-11-29"
"even","14","122","48256","2022-11-29","",""
"even","14","123","48268","2022-11-29","67926","2022-11-29"
"even","14","124","49035","2022-11-29","68973","2022-11-29"
"even","14","125","49157","2022-11-29","67031","2022-11-29"
"even","14","126","49372","2022-11-29","66735","2022-11-29"
"even","14","127","49591","2022-11-29","68102","2022-11-29"
"even","14","128","49729","2022-11-29","73280","2022-11-29"
"even","14","129","50489","2022-11-29","",""
"even","14","130","50754","2022-11-29","74016","2022-11-29"
"even","14","131","51335","2022-11-29","73133","2022-11-29"
"even","14","132","51550","2022-11-29","72512","2022-11-29"
"even","14","133","52110","2022-11-29","",""
"even","14","134","52569","2022-11-29","75475","2022-11-29"
"even","14","135","52657","2022-11-29","71860","2022-11-29"
"even","14","136","53204","2022-11-29","74844","2022-11-29"
"even","14","137","53602","2022-11-29","77779","2022-11-29"
"even","14","138","54214","2022-11-29","75622","2022-11-29"
"even","14","139","54548","2022-11-29","78280","2022-11-29"
"even","14","140","55198","2022-11-29","83148","2022-11-29"
"even","14","141","55429","2022-11-29","",""
"even","14","142","55915","2022-11-29","",""
"even","15","1","488","2022-11-18","488","2022-11-18"
"even","15","2","1220","2022-11-18","1220","2022-11-18"
"even","15","3","1294","2022-11-18","1294","2022-11-18"
"even","15","4","1753","2022-11-18","1753","2022-11-18"
"even","15","5","1929","2022-11-18","1929","2022-11-18"
"even","15","6","2406","2022-11-18","2406","2022-11-18"
"even","15","7","3215","2022-11-18","3215","2022-11-18"
"even","15","8","3547","2022-11-18","3547","2022-11-18"
"even","15","9","3568","2022-11-18","3568","2022-11-18"
"even","15","10","4247","2022-11-18","4247","2022-11-18"
"even","15","11","4716","2022-11-18","4716","2022-11-18"
"even","15","12","5407","2022-11-18","5442","2022-11-29"
"even","15","13","5634","2022-11-18","5669","2022-11-29"
"even","15","14","5810","2022-11-29","6157","2022-11-29"
"even","15","15","5977","2022-11-29","6324","2022-11-29"
"even","15","16","6566","2022-11-29","6939","2022-11-29"
"even","15","17","7283","2022-11-29","7690","2022-11-29"
"even","15","18","7470","2022-11-29","8354","2022-11-29"
"even","15","19","7851","2022-11-29","8743","2022-11-29"
"even","15","20","8074","2022-11-29","8986","2022-11-29"
"even","15","21","8543","2022-11-29","9484","2022-11-29"
"even","15","22","8719","2022-11-29","9660","2022-11-29"
"even","15","23","8735","2022-11-29","10272","2022-11-29"
"even","15","24","9254","2022-11-29","10792","2022-11-29"
"even","15","25","9457","2022-11-29","11368","2022-11-29"
"even","15","26","10244","2022-11-29","12211","2022-11-29"
"even","15","27","10721","2022-11-29","12620","2022-11-29"
"even","15","28","11313","2022-11-29","13510","2022-11-29"
"even","15","29","12112","2022-11-29","14388","2022-11-29"
"even","15","30","12317","2022-11-29","14591","2022-11-29"
"even","15","31","13044","2022-11-29","15434","2022-11-29"
"even","15","32","13547","2022-11-29","16202","2022-11-29"
"even","15","33","14009","2022-11-29","16777","2022-11-29"
"even","15","34","14552","2022-11-29","17531","2022-11-29"
"even","15","35","15206","2022-11-29","18199","2022-11-29"
"even","15","36","15315","2022-11-29","18878","2022-11-29"
"even","15","37","16078","2022-11-29","19752","2022-11-29"
"even","15","38","16653","2022-11-29","20392","2022-11-29"
"even","15","39","17001","2022-11-29","20953","2022-11-29"
"even","15","40","17081","2022-11-29","20989","2022-11-29"
"even","15","41","17179","2022-11-29","21053","2022-11-29"
"even","15","42","17445","2022-11-29","21318","2022-11-29"
"even","15","43","17538","2022-11-29","21347","2022-11-29"
"even","15","44","17666","2022-11-29","21556","2022-11-29"
"even","15","45","17928","2022-11-29","21937","2022-11-29"
"even","15","46","18178","2022-11-29","22118","2022-11-29"
"even","15","47","18220","2022-11-29","22364","2022-11-29"
"even","15","48","18592","2022-11-29","23007","2022-11-29"
"even","15","49","19137","2022-11-29","23407","2022-11-29"
"even","15","50","19465","2022-11-29","23761","2022-11-29"
"even","15","51","19595","2022-11-29","23866","2022-11-29"
"even","15","52","19923","2022-11-29","24147","2022-11-29"
"even","15","53","20406","2022-11-29","24995","2022-11-29"
"even","15","54","20673","2022-11-29","25365","2022-11-29"
"even","15","55","20924","2022-11-29","25725","2022-11-29"
"even","15","56","21602","2022-11-29","27101","2022-11-29"
"even","15","57","21620","2022-11-29","26638","2022-11-29"
"even","15","58","22271","2022-11-29","27385","2022-11-29"
"even","15","59","22572","2022-11-29","27618","2022-11-29"
"even","15","60","23287","2022-11-29","29055","2022-11-29"
"even","15","61","23642","2022-11-29","28978","2022-11-29"
"even","15","62","23966","2022-11-29","29910","2022-11-29"
"even","15","63","24297","2022-11-29","30551","2022-11-29"
"even","15","64","24473","2022-11-29","29981","2022-11-29"
"even","15","65","24950","2022-11-29","30479","2022-11-29"
"even","15","66","25194","2022-11-29","31843","2022-11-29"
"even","15","67","25238","2022-11-29","31507","2022-11-29"
"even","15","68","25648","2022-11-29","31352","2022-11-29"
"even","15","69","26372","2022-11-29","32987","2022-11-29"
"even","15","70","26713","2022-11-29","32940","2022-11-29"
"even","15","71","27347","2022-11-29","34129","2022-11-29"
"even","15","72","28040","2022-11-29","34621","2022-11-29"
"even","15","73","28357","2022-11-29","35867","2022-11-29"
"even","15","74","28978","2022-11-29","35557","2022-11-29"
"even","15","75","29774","2022-11-29","37282","2022-11-29"
"even","15","76","30236","2022-11-29","37531","2022-11-29"
"even","15","77","30691","2022-11-29","38080","2022-11-29"
"even","15","78","31476","2022-11-29","39223","2022-11-29"
"even","15","79","31652","2022-11-29","39423","2022-11-29"
"even","15","80","32085","2022-11-29","39779","2022-11-29"
"even","15","81","32095","2022-11-29","40649","2022-11-29"
"even","15","82","32808","2022-11-29","41784","2022-11-29"
"even","15","83","33283","2022-11-29","41102","2022-11-29"
"even","15","84","33667","2022-11-29","42515","2022-11-29"
"even","15","85","33670","2022-11-29","43038","2022-11-29"
"even","15","86","34100","2022-11-29","43822","2022-11-29"
"even","15","87","34792","2022-11-29","43902","2022-11-29"
"even","15","88","35151","2022-11-29","45472","2022-11-29"
"even","15","89","35435","2022-11-29","46263","2022-11-29"
"even","15","90","36056","2022-11-29","47230","2022-11-29"
"even","15","91","36376","2022-11-29","47619","2022-11-29"
"even","15","92","37020","2022-11-29","48357","2022-11-29"
"even","15","93","37077","2022-11-29","49271","2022-11-29"
"even","15","94","37562","2022-11-29","49435","2022-11-29"
"even","15","95","37783","2022-11-29","50381","2022-11-29"
"even","15","96","37942","2022-11-29","52044","2022-11-29"
"even","15","97","38170","2022-11-29","52288","2022-11-29"
"even","15","98","38232","2022-11-29","50149","2022-11-29"
"even","15","99","38290","2022-11-29","50493","2022-11-29"
"even","15","100","38719","2022-11-29","51579","2022-11-29"
"even","15","101","39248","2022-11-29","52708","2022-11-29"
"even","15","102","39769","2022-11-29","54077","2022-11-29"
"even","15","103","40433","2022-11-29","53430","2022-11-29"
"even","15","104","41034","2022-11-29","56186","2022-11-29"
"even","15","105","41700","2022-11-29","55371","2022-11-29"
"even","15","106","42203","2022-11-29","56353","2022-11-29"
"even","15","107","42321","2022-11-29","56475","2022-11-29"
"even","15","108","42448","2022-11-29","58398","2022-11-29"
"even","15","109","42957","2022-11-29","57782","2022-11-29"
"even","15","110","43154","2022-11-29","57835","2022-11-29"
"even","15","111","43310","2022-11-29","59183","2022-11-29"
"even","15","112","43391","2022-11-29","59891","2022-11-29"
"even","15","113","43779","2022-11-29","60263","2022-11-29"
"even","15","114","44007","2022-11-29","60168","2022-11-29"
"even","15","115","44744","2022-11-29","62133","2022-11-29"
"even","15","116","44848","2022-11-29","63317","2022-11-29"
"even","15","117","45123","2022-11-29","63997","2022-11-29"
"even","15","118","45169","2022-11-29","62405","2022-11-29"
"even","15","119","45563","2022-11-29","60087","2022-11-29"
"even","15","120","45771","2022-11-29","64599","2022-11-29"
"even","15","121","46572","2022-11-29","65360","2022-11-29"
"even","15","122","46868","2022-11-29","65341","2022-11-29"
"even","15","123","47529","2022-11-29","66220","2022-11-29"
"even","15","124","48224","2022-11-29","67903","2022-11-29"
"even","15","125","48520","2022-11-29","68221","2022-11-29"
"even","15","126","49053","2022-11-29","68372","2022-11-29"
"even","15","127","49415","2022-11-29","68010","2022-11-29"
"even","15","128","49479","2022-11-29","72912","2022-11-29"
"even","15","129","50010","2022-11-29","",""
"even","15","130","50651","2022-11-29","72684","2022-11-29"
"even","15","131","50880","2022-11-29","72412","2022-11-29"
"even","15","132","50900","2022-11-29","73869","2022-11-29"
"even","15","133","51090","2022-11-29","74634","2022-11-29"
"even","15","134","51558","2022-11-29","71380","2022-11-29"
"even","15","135","52085","2022-11-29","",""
"even","15","136","52607","2022-11-29","76127","2022-11-29"
"even","15","137","53281","2022-11-29","78706","2022-11-29"
"even","15","138","54018","2022-11-29","77487","2022-11-29"
"even","15","139","54818","2022-11-29","82323","2022-11-29"
"even","15","140","55029","2022-11-29","85456","2022-11-29"
"even","15","141","55431","2022-11-29","84926","2022-11-29"
"even","15","142","56234","2022-11-29","86612","2022-11-29"
"even","15","143","56540","2022-11-29","88385","2022-11-29"
"even","15","144","56994","2022-11-29","87422","2022-11-29"
"even","15","145","57350","2022-11-29","89418","2022-11-29"
"even","15","146","57832","2022-11-29","89958","2022-11-29"
"even","15","147","58318","2022-11-29","91759","2022-11-29"
"even","15","148","58428","2022-11-29","87455","2022-11-29"
"even","15","149","58994","2022-11-29","93008","2022-11-29"
"even","15","150","59011","2022-11-29","",""
"even","15","151","59494","2022-11-29","",""
"even","16","1","493","2022-11-18","493","2022-11-18"
"even","16","2","591","2022-11-18","591","2022-11-18"
"even","16","3","784","2022-11-18","784","2022-11-18"
"even","16","4","1175","2022-11-18","1175","2022-11-18"
"even","16","5","1274","2022-11-18","1274","2022-11-18"
"even","16","6","1806","2022-11-18","1806","2022-11-18"
"even","16","7","2115","2022-11-18","2115","2022-11-18"
"even","16","8","2702","2022-11-18","2702","2022-11-18"
"even","16","9","2878","2022-11-18","2878","2022-11-18"
"even","16","10","3182","2022-11-18","3182","2022-11-18"
"even","16","11","3458","2022-11-18","3701","2022-11-29"
"even","16","12","3689","2022-11-18","3932","2022-11-29"
"even","16","13","4153","2022-11-29","4502","2022-11-29"
"even","16","14","4493","2022-11-29","4846","2022-11-29"
"even","16","15","4656","2022-11-29","5021","2022-11-29"
"even","16","16","5125","2022-11-29","5495","2022-11-29"
"even","16","17","5835","2022-11-29","6231","2022-11-29"
"even","16","18","6521","2022-11-29","6931","2022-11-29"
"even","16","19","6522","2022-11-29","6938","2022-11-29"
"even","16","20","7182","2022-11-29","7618","2022-11-29"
"even","16","21","7772","2022-11-29","8217","2022-11-29"
"even","16","22","8470","2022-11-29","9021","2022-11-29"
"even","16","23","9098","2022-11-29","9676","2022-11-29"
"even","16","24","9110","2022-11-29","9633","2022-11-29"
"even","16","25","9252","2022-11-29","9792","2022-11-29"
"even","16","26","9456","2022-11-29","10271","2022-11-29"
"even","16","27","9821","2022-11-29","10614","2022-11-29"
"even","16","28","10265","2022-11-29","11259","2022-11-29"
"even","16","29","10642","2022-11-29","11668","2022-11-29"
"even","16","30","10926","2022-11-29","11965","2022-11-29"
"even","16","31","11275","2022-11-29","12298","2022-11-29"
"even","16","32","11393","2022-11-29","12408","2022-11-29"
"even","16","33","11976","2022-11-29","13023","2022-11-29"
"even","16","34","12518","2022-11-29","13594","2022-11-29"
"even","16","35","13006","2022-11-29","14343","2022-11-29"
"even","16","36","13488","2022-11-29","14712","2022-11-29"
"even","16","37","14071","2022-11-29","15364","2022-11-29"
"even","16","38","14583","2022-11-29","15863","2022-11-29"
"even","16","39","14925","2022-11-29","16298","2022-11-29"
"even","16","40","15621","2022-11-29","17631","2022-11-29"
"even","16","41","15744","2022-11-29","17557","2022-11-29"
"even","16","42","16024","2022-11-29","17846","2022-11-29"
"even","16","43","16148","2022-11-29","17931","2022-11-29"
"even","16","44","16778","2022-11-29","18995","2022-11-29"
"even","16","45","17400","2022-11-29","20185","2022-11-29"
"even","16","46","17532","2022-11-29","20336","2022-11-29"
"even","16","47","17646","2022-11-29","20915","2022-11-29"
"even","16","48","18358","2022-11-29","21677","2022-11-29"
"even","16","49","19062","2022-11-29","22425","2022-11-29"
"even","16","50","19775","2022-11-29","23293","2022-11-29"
"even","16","51","20197","2022-11-29","23750","2022-11-29"
"even","16","52","20822","2022-11-29","24711","2022-11-29"
"even","16","53","21374","2022-11-29","25214","2022-11-29"
"even","16","54","21429","2022-11-29","25202","2022-11-29"
"even","16","55","21577","2022-11-29","25401","2022-11-29"
"even","16","56","22146","2022-11-29","26281","2022-11-29"
"even","16","57","22575","2022-11-29","26754","2022-11-29"
"even","16","58","23062","2022-11-29","27039","2022-11-29"
"even","16","59","23079","2022-11-29","27517","2022-11-29"
"even","16","60","23387","2022-11-29","27757","2022-11-29"
"even","16","61","23497","2022-11-29","27735","2022-11-29"
"even","16","62","24099","2022-11-29","28434","2022-11-29"
"even","16","63","24531","2022-11-29","28871","2022-11-29"
"even","16","64","24652","2022-11-29","29055","2022-11-29"
"even","16","65","25034","2022-11-29","30370","2022-11-29"
"even","16","66","25143","2022-11-29","30048","2022-11-29"
"even","16","67","25212","2022-11-29","31181","2022-11-29"
"even","16","68","25216","2022-11-29","30783","2022-11-29"
"even","16","69","25814","2022-11-29","31121","2022-11-29"
"even","16","70","26218","2022-11-29","31664","2022-11-29"
"even","16","71","26550","2022-11-29","32975","2022-11-29"
"even","16","72","26895","2022-11-29","33081","2022-11-29"
"even","16","73","27267","2022-11-29","33472","2022-11-29"
"even","16","74","27520","2022-11-29","33835","2022-11-29"
"even","16","75","28156","2022-11-29","34642","2022-11-29"
"even","16","76","28225","2022-11-29","35613","2022-11-29"
"even","16","77","28500","2022-11-29","35637","2022-11-29"
"even","16","78","28504","2022-11-29","35710","2022-11-29"
"even","16","79","29122","2022-11-29","36397","2022-11-29"
"even","16","80","29526","2022-11-29","37215","2022-11-29"
"even","16","81","29848","2022-11-29","37673","2022-11-29"
"even","16","82","29858","2022-11-29","37721","2022-11-29"
"even","16","83","30219","2022-11-29","37827","2022-11-29"
"even","16","84","30453","2022-11-29","38445","2022-11-29"
"even","16","85","30487","2022-11-29","39057","2022-11-29"
"even","16","86","30635","2022-11-29","39235","2022-11-29"
"even","16","87","30719","2022-11-29","39435","2022-11-29"
"even","16","88","30881","2022-11-29","39995","2022-11-29"
"even","16","89","30958","2022-11-29","39163","2022-11-29"
"even","16","90","31580","2022-11-29","40205","2022-11-29"
"even","16","91","31987","2022-11-29","40549","2022-11-29"
"even","16","92","32418","2022-11-29","41198","2022-11-29"
"even","16","93","32457","2022-11-29","41486","2022-11-29"
"even","16","94","32704","2022-11-29","41828","2022-11-29"
"even","16","95","32896","2022-11-29","42052","2022-11-29"
"even","16","96","33571","2022-11-29","42316","2022-11-29"
"even","16","97","33840","2022-11-29","43963","2022-11-29"
"even","16","98","34197","2022-11-29","44086","2022-11-29"
"even","16","99","34557","2022-11-29","45529","2022-11-29"
"even","16","100","34747","2022-11-29","45130","2022-11-29"
"even","16","101","35019","2022-11-29","46260","2022-11-29"
"even","16","102","35477","2022-11-29","46834","2022-11-29"
"even","16","103","35632","2022-11-29","46602","2022-11-29"
"even","16","104","36283","2022-11-29","47742","2022-11-29"
"even","16","105","36498","2022-11-29","47511","2022-11-29"
"even","16","106","37081","2022-11-29","48862","2022-11-29"
"even","16","107","37289","2022-11-29","49766","2022-11-29"
"even","16","108","37648","2022-11-29","50171","2022-11-29"
"even","16","109","38256","2022-11-29","50360","2022-11-29"
"even","16","110","38899","2022-11-29","52028","2022-11-29"
"even","16","111","39383","2022-11-29","52746","2022-11-29"
"even","16","112","39625","2022-11-29","51963","2022-11-29"
"even","16","113","39743","2022-11-29","53474","2022-11-29"
"even","16","114","39907","2022-11-29","53757","2022-11-29"
"even","16","115","40225","2022-11-29","54905","2022-11-29"
"even","16","116","40851","2022-11-29","55217","2022-11-29"
"even","16","117","40922","2022-11-29","55397","2022-11-29"
"even","16","118","41281","2022-11-29","56181","2022-11-29"
"even","16","119","41659","2022-11-29","56568","2022-11-29"
"even","16","120","41781","2022-11-29","57663","2022-11-29"
"even","16","121","41963","2022-11-29","57301","2022-11-29"
"even","16","122","42540","2022-11-29","58072","2022-11-29"
"even","16","123","42741","2022-11-29","58285","2022-11-29"
"even","16","124","43140","2022-11-29","59889","2022-11-29"
"even","16","125","43425","2022-11-29","59479","2022-11-29"
"even","16","126","44158","2022-11-29","61944","2022-11-29"
"even","16","127","44435","2022-11-29","61616","2022-11-29"
"even","16","128","44592","2022-11-29","61985","2022-11-29"
"even","16","129","44921","2022-11-29","63059","2022-11-29"
"even","16","130","45341","2022-11-29","63052","2022-11-29"
"even","16","131","45628","2022-11-29","63374","2022-11-29"
"even","16","132","45789","2022-11-29","63326","2022-11-29"
"even","16","133","46050","2022-11-29","64515","2022-11-29"
"even","16","134","46418","2022-11-29","63641","2022-11-29"
"even","16","135","46793","2022-11-29","65234","2022-11-29"
"even","16","136","47422","2022-11-29","65639","2022-11-29"
"even","16","137","47929","2022-11-29","65979","2022-11-29"
"even","16","138","48016","2022-11-29","67224","2022-11-29"
"even","16","139","48565","2022-11-29","67009","2022-11-29"
"even","16","140","49108","2022-11-29","68501","2022-11-29"
"even","16","141","49122","2022-11-29","69444","2022-11-29"
"even","16","142","49803","2022-11-29","72532","2022-11-29"
"even","16","143","50195","2022-11-29","71706","2022-11-29"
"even","16","144","50538","2022-11-29","73244","2022-11-29"
"even","16","145","50821","2022-11-29","72074","2022-11-29"
"even","16","146","50957","2022-11-29","73029","2022-11-29"
"even","16","147","51024","2022-11-29","74792","2022-11-29"
"even","16","148","51607","2022-11-29","74302","2022-11-29"
"even","16","149","52048","2022-11-29","77409","2022-11-29"
"even","16","150","52402","2022-11-29","77258","2022-11-29"
"even","16","151","53007","2022-11-29","77746","2022-11-29"
"even","16","152","53317","2022-11-29","78333","2022-11-29"
"even","16","153","53482","2022-11-29","78082","2022-11-29"
"even","16","154","54075","2022-11-29","82450","2022-11-29"
"even","16","155","54090","2022-11-29","80715","2022-11-29"
"even","16","156","54681","2022-11-29","80803","2022-11-29"
"even","16","157","55115","2022-11-29","83764","2022-11-29"
"even","16","158","55173","2022-11-29","81402","2022-11-29"
"even","16","159","55520","2022-11-29","85451","2022-11-29"
"even","16","160","56222","2022-11-29","87945","2022-11-29"
"even","16","161","56393","2022-11-29","86850","2022-11-29"
"even","16","162","56928","2022-11-29","87813","2022-11-29"
"even","16","163","57448","2022-11-29","",""
"even","16","164","57644","2022-11-29","",""
"even","17","1","213","2022-11-18","213","2022-11-18"
"even","17","2","398","2022-11-18","398","2022-11-18"
"even","17","3","401","2022-11-18","401","2022-11-18"
"even","17","4","1188","2022-11-18","1188","2022-11-18"
"even","17","5","1919","2022-11-18","1919","2022-11-18"
"even","17","6","2576","2022-11-18","2576","2022-11-18"
"even","17","7","3158","2022-11-18","3158","2022-11-18"
"even","17","8","3759","2022-11-18","3759","2022-11-18"
"even","17","9","4031","2022-11-18","4031","2022-11-18"
"even","17","10","4551","2022-11-18","4551","2022-11-29"
"even","17","11","4887","2022-11-18","4893","2022-11-29"
"even","17","12","5359","2022-11-29","5503","2022-11-29"
"even","17","13","5623","2022-11-29","5778","2022-11-29"
"even","17","14","6419","2022-11-29","6625","2022-11-29"
"even","17","15","6823","2022-11-29","7029","2022-11-29"
"even","17","16","6844","2022-11-29","7050","2022-11-29"
"even","17","17","7396","2022-11-29","7626","2022-11-29"
"even","17","18","8018","2022-11-29","8317","2022-11-29"
"even","17","19","8586","2022-11-29","8907","2022-11-29"
"even","17","20","9260","2022-11-29","9806","2022-11-29"
"even","17","21","9907","2022-11-29","10507","2022-11-29"
"even","17","22","10098","2022-11-29","10702","2022-11-29"
"even","17","23","10569","2022-11-29","11189","2022-11-29"
"even","17","24","11206","2022-11-29","11832","2022-11-29"
"even","17","25","11647","2022-11-29","12290","2022-11-29"
"even","17","26","12009","2022-11-29","12714","2022-11-29"
"even","17","27","12380","2022-11-29","13040","2022-11-29"
"even","17","28","12661","2022-11-29","13422","2022-11-29"
"even","17","29","12942","2022-11-29","13731","2022-11-29"
"even","17","30","13500","2022-11-29","14412","2022-11-29"
"even","17","31","13945","2022-11-29","14698","2022-11-29"
"even","17","32","14457","2022-11-29","15305","2022-11-29"
"even","17","33","15065","2022-11-29","16139","2022-11-29"
"even","17","34","15724","2022-11-29","16904","2022-11-29"
"even","17","35","16499","2022-11-29","17753","2022-11-29"
"even","17","36","16691","2022-11-29","18051","2022-11-29"
"even","17","37","16818","2022-11-29","17904","2022-11-29"
"even","17","38","17284","2022-11-29","18514","2022-11-29"
"even","17","39","17447","2022-11-29","19537","2022-11-29"
"even","17","40","17586","2022-11-29","19374","2022-11-29"
"even","17","41","18394","2022-11-29","20567","2022-11-29"
"even","17","42","18654","2022-11-29","21045","2022-11-29"
"even","17","43","19060","2022-11-29","21510","2022-11-29"
"even","17","44","19430","2022-11-29","22043","2022-11-29"
"even","17","45","20016","2022-11-29","22961","2022-11-29"
"even","17","46","20815","2022-11-29","23353","2022-11-29"
"even","17","47","21145","2022-11-29","24622","2022-11-29"
"even","17","48","21905","2022-11-29","25803","2022-11-29"
"even","17","49","22442","2022-11-29","26102","2022-11-29"
"even","17","50","23020","2022-11-29","27807","2022-11-29"
"even","17","51","23141","2022-11-29","28306","2022-11-29"
"even","17","52","23202","2022-11-29","28208","2022-11-29"
"even","17","53","23410","2022-11-29","29107","2022-11-29"
"even","17","54","23948","2022-11-29","29076","2022-11-29"
"even","17","55","24289","2022-11-29","29139","2022-11-29"
"even","17","56","24483","2022-11-29","30129","2022-11-29"
"even","17","57","25106","2022-11-29","30983","2022-11-29"
"even","17","58","25933","2022-11-29","31243","2022-11-29"
"even","17","59","26294","2022-11-29","32866","2022-11-29"
"even","17","60","26870","2022-11-29","33930","2022-11-29"
"even","17","61","26976","2022-11-29","33313","2022-11-29"
"even","17","62","27114","2022-11-29","33592","2022-11-29"
"even","17","63","27576","2022-11-29","35175","2022-11-29"
"even","17","64","28210","2022-11-29","35538","2022-11-29"
"even","17","65","28692","2022-11-29","36557","2022-11-29"
"even","17","66","28752","2022-11-29","37025","2022-11-29"
"even","17","67","29188","2022-11-29","37569","2022-11-29"
"even","17","68","29895","2022-11-29","37029","2022-11-29"
"even","17","69","30621","2022-11-29","39707","2022-11-29"
"even","17","70","30665","2022-11-29","38974","2022-11-29"
"even","17","71","31059","2022-11-29","39098","2022-11-29"
"even","17","72","31734","2022-11-29","41062","2022-11-29"
"even","17","73","32084","2022-11-29","41365","2022-11-29"
"even","17","74","32163","2022-11-29","41414","2022-11-29"
"even","17","75","32242","2022-11-29","42049","2022-11-29"
"even","17","76","32770","2022-11-29","42665","2022-11-29"
"even","17","77","33402","2022-11-29","43072","2022-11-29"
"even","17","78","34172","2022-11-29","44471","2022-11-29"
"even","17","79","34975","2022-11-29","45271","2022-11-29"
"even","17","80","35400","2022-11-29","46217","2022-11-29"
"even","17","81","35545","2022-11-29","45676","2022-11-29"
"even","17","82","35990","2022-11-29","47487","2022-11-29"
"even","17","83","36240","2022-11-29","47491","2022-11-29"
"even","17","84","36636","2022-11-29","47448","2022-11-29"
"even","17","85","36947","2022-11-29","48260","2022-11-29"
"even","17","86","37205","2022-11-29","49038","2022-11-29"
"even","17","87","37430","2022-11-29","49561","2022-11-29"
"even","17","88","37958","2022-11-29","49613","2022-11-29"
"even","17","89","38230","2022-11-29","50831","2022-11-29"
"even","17","90","38616","2022-11-29","51408","2022-11-29"
"even","17","91","38981","2022-11-29","51977","2022-11-29"
"even","17","92","39494","2022-11-29","52024","2022-11-29"
"even","17","93","39682","2022-11-29","52674","2022-11-29"
"even","17","94","40328","2022-11-29","53227","2022-11-29"
"even","17","95","40507","2022-11-29","53656","2022-11-29"
"even","17","96","40571","2022-11-29","53556","2022-11-29"
"even","17","97","41056","2022-11-29","54881","2022-11-29"
"even","17","98","41095","2022-11-29","54192","2022-11-29"
"even","17","99","41257","2022-11-29","54529","2022-11-29"
"even","17","100","42042","2022-11-29","55253","2022-11-29"
"even","17","101","42181","2022-11-29","56698","2022-11-29"
"even","17","102","42703","2022-11-29","56412","2022-11-29"
"even","17","103","42792","2022-11-29","59531","2022-11-29"
"even","17","104","43375","2022-11-29","58101","2022-11-29"
"even","17","105","43842","2022-11-29","57382","2022-11-29"
"even","17","106","44535","2022-11-29","59379","2022-11-29"
"even","17","107","44735","2022-11-29","60063","2022-11-29"
"even","17","108","44788","2022-11-29","59576","2022-11-29"
"even","17","109","44883","2022-11-29","",""
"even","17","110","44916","2022-11-29","59628","2022-11-29"
"even","17","111","45701","2022-11-29","61559","2022-11-29"
"even","17","112","46191","2022-11-29","62685","2022-11-29"
"even","17","113","46489","2022-11-29","62996","2022-11-29"
"even","17","114","47100","2022-11-29","63198","2022-11-29"
"even","17","115","47897","2022-11-29","65160","2022-11-29"
"even","17","116","47985","2022-11-29","66711","2022-11-29"
"even","17","117","48601","2022-11-29","",""
"even","17","118","49180","2022-11-29","67919","2022-11-29"
"even","17","119","49733","2022-11-29","68011","2022-11-29"
"even","17","120","50018","2022-11-29","",""
"even","17","121","50215","2022-11-29","69774","2022-11-29"
"even","17","122","51014","2022-11-29","73276","2022-11-29"
"even","17","123","51267","2022-11-29","",""
"even","17","124","51803","2022-11-29","",""
"even","18","1","558","2022-11-18","558","2022-11-18"
"even","18","2","954","2022-11-18","954","2022-11-18"
"even","18","3","1328","2022-11-18","1328","2022-11-18"
"even","18","4","1980","2022-11-18","1980","2022-11-18"
"even","18","5","2139","2022-11-18","2139","2022-11-18"
"even","18","6","2600","2022-11-18","2600","2022-11-18"
"even","18","7","2889","2022-11-18","2889","2022-11-18"
"even","18","8","3153","2022-11-18","3153","2022-11-18"
"even","18","9","3789","2022-11-18","3789","2022-11-18"
"even","18","10","4216","2022-11-18","4216","2022-11-18"
"even","18","11","4584","2022-11-18","4590","2022-11-29"
"even","18","12","4994","2022-11-18","5024","2022-11-29"
"even","18","13","5276","2022-11-29","5721","2022-11-29"
"even","18","14","5703","2022-11-29","6158","2022-11-29"
"even","18","15","6370","2022-11-29","6838","2022-11-29"
"even","18","16","7129","2022-11-29","7633","2022-11-29"
"even","18","17","7501","2022-11-29","8030","2022-11-29"
"even","18","18","7537","2022-11-29","8066","2022-11-29"
"even","18","19","7867","2022-11-29","8686","2022-11-29"
"even","18","20","8557","2022-11-29","9432","2022-11-29"
"even","18","21","8949","2022-11-29","9906","2022-11-29"
"even","18","22","9466","2022-11-29","10392","2022-11-29"
"even","18","23","9678","2022-11-29","10687","2022-11-29"
"even","18","24","9690","2022-11-29","10912","2022-11-29"
"even","18","25","10189","2022-11-29","11389","2022-11-29"
"even","18","26","10919","2022-11-29","12225","2022-11-29"
"even","18","27","11687","2022-11-29","13111","2022-11-29"
"even","18","28","11710","2022-11-29","13125","2022-11-29"
